biom,subtype,t_statistic,p_value,corrected_p_value,significant
SCIN,1,-2.349508441429949,0.018804524172461975,1.0,False
SCIN,2,2.225828525535617,0.026032909245697056,1.0,False
SCIN,3,-3.37943079154208,0.0007272654481533498,1.0,False
SCIN,4,2.2170964485595412,0.026623806287105502,1.0,False
SCIN,5,1.7144789842055228,0.08645089730092094,1.0,False
SCLY,1,-34.93927812836135,2.6524587182118725e-262,3.876568416666652e-258,True
SCLY,2,-1.4403371760035635,0.1497822370300413,1.0,False
SCLY,3,-17.360919659712078,3.4203951061593824e-67,4.998907447651937e-63,True
SCLY,4,35.992005480663394,6.848420007169798e-278,1.0008965840478659e-273,True
SCLY,5,28.638382758920187,4.957042351337042e-178,7.244717396479088e-174,True
SCN2A,1,-3.313448645779714,0.0009225969082473645,1.0,False
SCN2A,2,3.156030207362296,0.0016008696399132914,1.0,False
SCN2A,3,-3.176255725374484,0.0014933708551166005,1.0,False
SCN2A,4,1.0878230165012976,0.2766817957411157,1.0,False
SCN2A,5,3.1872487644697816,0.0014377721150474233,1.0,False
SCN2B,1,1.8281554880466964,0.06753592857591222,1.0,False
SCN2B,2,8.636201425031002,6.087798100066151e-18,8.89731692324668e-14,True
SCN2B,3,-9.439831049434016,3.9887590934433055e-21,5.82957141506739e-17,True
SCN2B,4,-3.7545754089829093,0.00017395607217080784,1.0,False
SCN2B,5,2.25107507567239,0.024387833828077375,1.0,False
SCN3A,1,-0.20329312838275196,0.8389072749330417,1.0,False
SCN3A,2,6.490493082634703,8.686048570289158e-11,1.2694659985477605e-06,True
SCN3A,3,-7.024226612459524,2.197400762357823e-12,3.2115012141859586e-08,True
SCN3A,4,-1.3972143242942299,0.16235923924657833,1.0,False
SCN3A,5,2.0455326651237637,0.04081088589066362,1.0,False
SCN3B,1,-3.5251713682001435,0.00042382567362084396,1.0,False
SCN3B,2,4.707306725861871,2.521068724474312e-06,0.036845419408192075,True
SCN3B,3,-4.050689580709314,5.11924905444142e-05,0.7481782493066135,False
SCN3B,4,1.0801066301113935,0.2801031940450171,1.0,False
SCN3B,5,2.418283037302757,0.015599728453668985,1.0,False
SCN4B,1,-14.234932326325321,7.786907202548494e-46,1.1380564876524624e-41,True
SCN4B,2,37.24022725618302,6.362886363718829e-297,9.299358420575069e-293,True
SCN4B,3,-50.724556278950665,0.0,0.0,True
SCN4B,4,-1.8189520223100069,0.06892849807429836,1.0,False
SCN4B,5,36.19158909033808,6.798155013475765e-281,9.935503552194831e-277,True
SCP2,1,-3.908268549840545,9.315956126356326e-05,1.0,False
SCP2,2,1.9088686367615952,0.0562883642956908,1.0,False
SCP2,3,-3.3968675663198513,0.0006824846530273445,1.0,False
SCP2,4,1.9533264210616124,0.05079000913416695,1.0,False
SCP2,5,4.992557008331109,5.991146951585917e-07,0.008756061269742817,True
SCPEP1,1,-30.712503163402,4.806033072758011e-204,7.024017335835834e-200,True
SCPEP1,2,0.6083723137547461,0.5429450754179789,1.0,False
SCPEP1,3,-20.30721743412433,4.415998549577191e-91,6.453981880207065e-87,True
SCPEP1,4,34.39816280987419,1.862689021186008e-254,2.7223200044633508e-250,True
SCPEP1,5,25.212290876345445,7.646269065537139e-139,1.1175022239282527e-134,True
SCRG1,1,-17.555007885688493,1.1810032227119468e-68,1.7260362099935103e-64,True
SCRG1,2,35.01363460565869,2.1707489591878193e-263,3.172549603852998e-259,True
SCRG1,3,-49.839605313039556,0.0,0.0,True
SCRG1,4,2.077439547447263,0.037769310835001076,1.0,False
SCRG1,5,37.91763348315074,1.6881411172779674e-307,2.4672182429017494e-303,True
SCRIB,1,-14.141239080554122,2.935899843077173e-45,4.2908176206572883e-41,True
SCRIB,2,3.047942246157545,0.0023061029000825206,1.0,False
SCRIB,3,-9.738252440415236,2.231466350023861e-22,3.2612880705598726e-18,True
SCRIB,4,11.62671019350685,3.5054021836060594e-31,5.1231452913402556e-27,True
SCRIB,5,13.89494257080335,9.22885959825348e-44,1.3487978302847462e-39,True
SCRN1,1,-20.064927649472214,5.576683941896623e-89,8.150323581081915e-85,True
SCRN1,2,3.4379504326446817,0.0005869129940069223,1.0,False
SCRN1,3,-14.898529404593736,5.042850377033246e-50,7.37012582603409e-46,True
SCRN1,4,24.10821693229333,3.139425415955335e-127,4.588270245418722e-123,True
SCRN1,5,11.779248006404442,5.852613585382783e-32,8.553594755036938e-28,True
SCT,1,3.3543299236357815,0.0007965380994339069,1.0,False
SCT,2,9.199857427079438,3.8045966812780855e-20,5.560418049687922e-16,True
SCT,3,-8.66925282252759,4.5598219666688305e-18,6.664179804286496e-14,True
SCT,4,-5.506259706701239,3.694730284142935e-08,0.00053998483102749,True
SCT,5,0.5260160179977157,0.5988808814175425,1.0,False
SDC1,1,-21.737980465874934,5.4819306090009504e-104,8.011841585054889e-100,True
SDC1,2,31.590495834022988,1.43238734980611e-215,2.0934341117416295e-211,True
SDC1,3,-48.926766991217846,0.0,0.0,True
SDC1,4,-0.7415660471529028,0.4583559799973722,1.0,False
SDC1,5,53.380024558192034,0.0,0.0,True
SDC4,1,-17.12260162462241,2.0294307159036882e-65,2.9660129912932404e-61,True
SDC4,2,6.09586688553838,1.1014306245883937e-09,1.6097408578359373e-05,True
SDC4,3,-13.38190350490447,1.003848410436951e-40,1.467124451853604e-36,True
SDC4,4,21.189472492236618,6.124864293493434e-99,8.951489164940654e-95,True
SDC4,5,5.449508125688384,5.089782470215428e-08,0.0007438717080219848,True
SDCCAG8,1,-21.81284625058212,1.0971053764268778e-104,1.603419507647882e-100,True
SDCCAG8,2,-0.2481978675013898,0.803982978072491,1.0,False
SDCCAG8,3,-8.06667994303803,7.48476569459572e-16,1.0938985062651645e-11,True
SDCCAG8,4,25.476404109467698,1.0754800136457735e-141,1.571814039943298e-137,True
SDCCAG8,5,9.027102313726697,1.8631087466368697e-19,2.722933433209785e-15,True
SDHB,1,-13.807413129922615,3.0981784452234753e-43,4.527987797694109e-39,True
SDHB,2,1.7113571667317127,0.08702531112764689,1.0,False
SDHB,3,-10.607684043064497,3.047900679158778e-26,4.454506842590553e-22,True
SDHB,4,14.636053450224717,2.4084412432754637e-48,3.51993687704709e-44,True
SDHB,5,12.234727640356205,2.438703087329094e-34,3.564164562131471e-30,True
SDK2,1,-7.80161774356774,6.30519897708543e-15,9.215048305010356e-11,True
SDK2,2,11.965095502323747,6.409536967033815e-33,9.367538277319921e-29,True
SDK2,3,-18.150200410636895,3.095918435906939e-73,4.524684794077991e-69,True
SDK2,4,0.20724671587096163,0.8358185612512786,1.0,False
SDK2,5,18.196911431598885,1.333353053110201e-73,1.9486954871205588e-69,True
SEC31A,1,-22.078602897071093,3.4782021923584334e-107,5.083392504131851e-103,True
SEC31A,2,1.3653102114626814,0.17216558566130213,1.0,False
SEC31A,3,-12.934384396116739,3.623951583728681e-38,5.296405239619467e-34,True
SEC31A,4,27.731267749416123,3.403610883199287e-167,4.974377305795758e-163,True
SEC31A,5,10.35571807741972,4.336231588389206e-25,6.337402466430825e-21,True
SEL1L,1,-25.13283655867209,5.442803327265775e-138,7.954657062798931e-134,True
SEL1L,2,11.926060838507112,1.0227982077736847e-32,1.4948195806612401e-28,True
SEL1L,3,-27.04356450310263,3.3645195134300234e-159,4.917245268877979e-155,True
SEL1L,4,17.07663580310043,4.4325480495218194e-65,6.478168974376139e-61,True
SEL1L,5,32.963568539774684,3.338093114098562e-234,4.878623086255049e-230,True
SELE,1,-31.89813745725207,1.1108716990585613e-219,1.6235389881740873e-215,True
SELE,2,8.598972872679022,8.419346116004129e-18,1.2304874348540035e-13,True
SELE,3,-28.345252067841926,1.7107096052412113e-174,2.5002020880600304e-170,True
SELE,4,26.15737476571726,3.5296256854696367e-149,5.158547939313874e-145,True
SELE,5,37.261436431676984,2.9864337683141515e-297,4.3646729523911327e-293,True
SELENOP,1,3.9135585988252246,9.114211067730885e-05,1.0,False
SELENOP,2,16.072722784480085,6.835723283039489e-58,9.990409578162213e-54,True
SELENOP,3,-12.420057634702435,2.47419047905376e-35,3.6160293851370703e-31,True
SELENOP,4,-6.563990757054077,5.322150136576997e-11,7.778322424607282e-07,True
SELENOP,5,-3.8795892521061006,0.00010485152190124716,1.0,False
SELL,1,-1.4563200233730524,0.14531441034836062,1.0,False
SELL,2,19.778473456610016,1.5820245878684567e-86,2.3121289351697494e-82,True
SELL,3,-22.099395099781148,2.2111367268188755e-107,3.2315763262457864e-103,True
SELL,4,-6.041797561694917,1.5416048222657454e-09,2.253055447741387e-05,True
SELL,5,10.929272546591681,9.39702665871422e-28,1.3733754461710832e-23,True
SELP,1,-32.18347057439549,1.5852217788447532e-223,2.3168016297816067e-219,True
SELP,2,6.717049408096128,1.8867849166428572e-11,2.757536155673536e-07,True
SELP,3,-25.53362703379833,2.570256339348373e-142,3.7564296399576474e-138,True
SELP,4,34.25146698909433,2.3868432422068913e-252,3.4883713984853718e-248,True
SELP,5,25.391460794913485,8.951663782960325e-141,1.3082856618796515e-136,True
SELPLG,1,-13.212509449346152,9.544086446534346e-40,1.3948682341609947e-35,True
SELPLG,2,-6.039491083320181,1.5637751594942408e-09,2.285457395600833e-05,True
SELPLG,3,-0.268257597866199,0.7885028466841363,1.0,False
SELPLG,4,18.631499758491206,4.757680981510501e-77,6.953350754477598e-73,True
SELPLG,5,3.486755014861679,0.0004896029720124339,1.0,False
SEMA3F,1,-36.43285789487896,1.519236487954513e-284,2.220364127145521e-280,True
SEMA3F,2,32.17262263955796,2.222681573057279e-223,3.2484491190232134e-219,True
SEMA3F,3,-56.714677409790994,0.0,0.0,True
SEMA3F,4,19.987322961503864,2.5957483719440293e-88,3.7936862455961987e-84,True
SEMA3F,5,54.540710163165414,0.0,0.0,True
SEMA3G,1,-8.399022076478383,4.693582732857095e-17,6.859671164070644e-13,True
SEMA3G,2,12.280152861390865,1.396185575546914e-34,2.040525218661815e-30,True
SEMA3G,3,-19.82919431350168,5.8532134757150795e-87,8.554471494757588e-83,True
SEMA3G,4,-0.9046161813068975,0.36567586617370473,1.0,False
SEMA3G,5,22.47870517657636,5.298872233876341e-111,7.744301769810272e-107,True
SEMA4C,1,-2.902132337700888,0.003708957298335466,1.0,False
SEMA4C,2,26.424805809960255,3.607310075122908e-152,5.27208367479213e-148,True
SEMA4C,3,-32.01501283008517,2.9808639254936753e-221,4.356532627109006e-217,True
SEMA4C,4,-8.740549317977163,2.4356588764048965e-18,3.559715447865756e-14,True
SEMA4C,5,20.190875194627264,4.540458167347544e-90,6.635879611578435e-86,True
SEMA4D,1,-27.089752310386494,9.906852588283548e-160,1.4478865057776405e-155,True
SEMA4D,2,9.873386147882043,5.87569252913166e-23,8.587324631325921e-19,True
SEMA4D,3,-24.484247632527183,3.9577171327118244e-131,5.784203589458331e-127,True
SEMA4D,4,27.123934895962254,4.0032158389297205e-160,5.850699948595786e-156,True
SEMA4D,5,21.39511365347411,8.111381399474689e-101,1.1854783915332256e-96,True
SEMA6C,1,-0.7680618118327751,0.4424563771511347,1.0,False
SEMA6C,2,14.437682831708457,4.2792295329534376e-47,6.254093962411449e-43,True
SEMA6C,3,-16.32248914130101,1.2192985664993715e-59,1.7820048549388317e-55,True
SEMA6C,4,-6.21778766034768,5.10707419999756e-10,7.463988943296433e-06,True
SEMA6C,5,10.329021357450685,5.724066606907741e-25,8.365723345995663e-21,True
SEMA7A,1,-18.58772001013577,1.0672810673660977e-76,1.5598312799555518e-72,True
SEMA7A,2,31.30729565693714,8.071658472382952e-212,1.1796728857387685e-207,True
SEMA7A,3,-47.96591268749386,0.0,0.0,True
SEMA7A,4,-1.7076468461489707,0.08771201185710467,1.0,False
SEMA7A,5,48.665546238070206,0.0,0.0,True
SEPTIN3,1,-7.775572871252147,7.745114716121377e-15,1.1319485157611393e-10,True
SEPTIN3,2,0.2024330679962733,0.8395795218398359,1.0,False
SEPTIN3,3,-5.400329055908511,6.701269717028617e-08,0.0009793905691437325,True
SEPTIN3,4,6.233904253437576,4.608707805820027e-10,6.73562645820597e-06,True
SEPTIN3,5,10.077377907642552,7.576892605545531e-24,1.1073628543004793e-19,True
SEPTIN7,1,-7.435083230171348,1.0723077130391289e-13,1.5671777226066868e-09,True
SEPTIN7,2,3.514714072802147,0.0004408621762312106,1.0,False
SEPTIN7,3,-5.2979026050516085,1.1794786826193892e-07,0.0017238080946482372,True
SEPTIN7,4,6.318383369069153,2.6793955887881294e-10,3.9159366530138515e-06,True
SEPTIN7,5,4.471492084651382,7.795412910395619e-06,0.11392995968543197,False
SEPTIN8,1,-29.088080834547274,1.587498772383749e-183,2.3201294558388492e-179,True
SEPTIN8,2,12.33785252208344,6.85508541724265e-35,1.0018707337300132e-30,True
SEPTIN8,3,-29.036100370499668,6.91758575968578e-183,1.0110051587780768e-178,True
SEPTIN8,4,18.999148332073812,5.001960945714369e-80,7.310365922161551e-76,True
SEPTIN8,5,38.47197725059271,0.0,0.0,True
SEPTIN9,1,-20.107367211924824,2.399213692224272e-89,3.506450811185774e-85,True
