protein,subtype,beta,pvalue,qvalue,p_corrected
ACADM,2,-0.002165519116750941,0.13249687127485038,0.20087570266410149,1.0
ACADM,3,-0.003074678418572677,0.07696630157731407,0.11203809736578138,1.0
ACADM,4,-0.006935142367097867,3.906741084057617e-06,6.997183939154666e-06,0.011419404188700414
ACADM,5,-0.002298523624401844,0.29271766354791445,0.3695955639527231,1.0
ACADSB,1,0.004805708931882504,6.960657529213915e-05,0.00014574499969836872,0.20346001957892274
ACADSB,2,0.002059145305652569,0.13504640513612828,0.2041058129332487,1.0
ACADSB,3,0.005925256136674399,0.00025462834568433474,0.0005823776638773947,0.7442786544353105
ACADSB,4,-0.011125274023054662,1.2718657383486966e-11,2.8752231656560245e-11,3.71766355319324e-08
ACADSB,5,-0.0042457645620304785,0.07187462476416005,0.11476843563754478,1.0
ACAN,1,0.03377142816544535,4.199394079789726e-198,1.979811112133124e-196,1.2274828895225369e-194
ACAN,2,0.03213205383189751,8.343352017350884e-151,2.93826722249598e-149,2.4387617946716634e-147
ACAN,3,0.03263409651387344,1.253055334123249e-98,4.949568569786834e-97,3.662680741642257e-95
ACAN,4,0.02809114984310606,3.136310674120463e-92,6.8928090980858e-91,9.167436100454114e-89
ACAN,5,0.03200729549598692,6.24752661032671e-40,1.2338865055395253e-38,1.8261520281984973e-36
ACE,1,0.008251606789102039,9.55742904967706e-11,2.804855934960446e-10,2.7936365112206046e-07
ACE,2,0.004981988861794131,0.00018551484515444406,0.00045837691664111574,0.54225989238644
ACE,3,0.007779612764061285,6.095624568326567e-06,1.688863565233986e-05,0.017817510613218554
ACE,4,0.005997777996098489,9.075967334323134e-05,0.00015030624656218992,0.2652905251822652
ACE,5,0.006281010204041215,0.004837283737649288,0.011402726100926509,1.0
ACE2,1,0.01601162889655281,7.929324268500941e-55,6.584492851371662e-54,2.317741483682825e-51
ACE2,2,0.01455417552700183,9.03693039716629e-34,5.8961936497582735e-33,2.6414947550917067e-30
ACE2,3,0.019814324020133618,2.360171472427636e-36,2.3228219575441012e-35,6.89878121390598e-33
ACE2,4,0.00914562654178687,8.715317304011915e-08,1.6748765601332562e-07,0.00025474872479626826
ACE2,5,0.018613946576111522,1.807115025051078e-10,1.00998034765283e-09,5.282197218224301e-07
ACHE,1,0.008527418648598961,3.4335814855821107e-13,1.1151509647062788e-12,1.003635868235651e-09
ACHE,2,0.004747853963531742,0.0003419467376889203,0.0008206160215638047,0.999510314264714
ACHE,3,0.010065579784572804,3.22003144005654e-10,1.2035999871208782e-09,9.412151899285266e-07
ACHE,4,0.00823709011415008,2.61827706586946e-07,4.947138890456646e-07,0.0007653223863536431
ACHE,5,0.007051048775395193,0.008425993750161995,0.018462653472056605,1.0
ACOT13,1,0.000343147906812156,0.7788506990866091,0.8162712776730578,1.0
ACOT13,2,-0.003062700931517043,0.02556732977695519,0.047002078577383664,1.0
ACOT13,3,0.0020878509804287074,0.20964771405084387,0.26983719426271097,1.0
ACOT13,4,-0.016282706239715478,3.128665390125778e-25,1.3548279904203925e-24,9.145088935337648e-22
ACOT13,5,-0.005812195124456741,0.013640176672365249,0.02809741819120763,1.0
ACOX1,1,0.0035594533051183743,0.003217920809564392,0.005585500312563371,1.0
ACOX1,2,0.0003699098383121841,0.7870631771806902,0.8411647776596554,1.0
ACOX1,3,0.0017761203514662389,0.2570160030690107,0.32381800731496474,1.0
ACOX1,4,-0.011843904386008663,7.234075507940492e-13,1.7332133368614803e-12,2.114520270971006e-09
ACOX1,5,-0.00436816436665399,0.08275515836248651,0.12866666377316385,1.0
ACP1,1,0.0069558005083100016,8.118363299456188e-08,2.0815768354658278e-07,0.00023729975924310437
ACP1,2,0.006139301787821141,1.4571136890299216e-05,3.896745940562178e-05,0.04259143313034461
ACP1,3,0.00789886034313967,3.485802943567179e-06,9.930801173534956e-06,0.010189002004046864
ACP1,4,0.0011262688304701405,0.4722453618310628,0.5266589823091173,1.0
ACP1,5,0.003753725517584899,0.09074156357250457,0.13865007335202867,1.0
ACP5,1,0.024980193678709402,4.6735776245559036e-93,6.969830304375972e-92,1.3660867396576905e-89
ACP5,2,0.021057168741760383,3.1873456615205615e-54,3.044644238112615e-53,9.316611368624601e-51
ACP5,3,0.021633299668067967,4.643252894878932e-42,5.240242552791938e-41,1.3572228211731119e-38
ACP5,4,0.007863822932448162,6.088541929337538e-08,1.1801596856401608e-07,0.00017796808059453625
ACP5,5,0.012280117288320621,7.56478118868019e-07,3.204616726740898e-06,0.00221118554145122
ACP6,1,0.005451040215326251,2.0243563501478588e-05,4.4624386210272935e-05,0.05917193611482191
ACP6,2,0.0071152798040517665,9.288815992902081e-07,2.6566740848583937e-06,0.0027151209147252783
ACP6,3,0.0030601968422508652,0.059371762679489626,0.08858788275250035,1.0
ACP6,4,-0.001337815833811948,0.36914486390495893,0.42581311649336817,1.0
ACP6,5,0.0074056439217645926,0.001175386054667357,0.0033291215482487255,1.0
ACRBP,1,0.00352285148823116,0.0027712334404292336,0.004873835948480535,1.0
ACRBP,2,0.0002854759376927962,0.8346009591561717,0.8781636442093196,1.0
ACRBP,3,0.006335121840392328,0.00011431866936567399,0.00027547689246155407,0.3341534705558651
ACRBP,4,-0.01357240209976054,9.906569451201711e-17,2.7630632162082637e-16,2.89569025058626e-13
ACRBP,5,-0.0007379705946048512,0.7666175724931912,0.8116839238140107,1.0
ACRV1,1,0.014302273739224429,2.1301376302764683e-28,1.0735159126376064e-27,6.226392293298117e-25
ACRV1,2,0.017528036595166933,4.267624603076611e-39,3.0953515421322416e-38,1.2474266714792932e-35
ACRV1,3,0.013776858807774475,1.1481557356154023e-17,6.113040464852133e-17,3.356059215203821e-14
ACRV1,4,0.020340354938595706,9.099084855388475e-36,7.754118085218809e-35,2.6596625032300514e-32
ACRV1,5,0.023692705751633368,2.1620009681309864e-23,2.358033145465251e-22,6.319528829846873e-20
ACSL1,1,-0.0026194805460068135,0.051237987810076754,0.07320070301508033,1.0
ACSL1,2,-0.0037345954837579225,0.010869400069682714,0.02140920242835753,1.0
ACSL1,3,1.9594960853745475e-06,0.9990911259730613,0.999433046276269,1.0
ACSL1,4,-0.001781999331713169,0.2045313557671738,0.24962219328077204,1.0
ACSL1,5,-0.005498857979967287,0.014754231516175182,0.02999069452140477,1.0
ACTA2,1,0.04391690812535471,0.0,0.0,0.0
ACTA2,2,0.04711149704085466,1.7685424287125097e-272,2.1539372996361108e-270,5.169449519126666e-269
ACTA2,3,0.04292131867285813,5.285408398938809e-187,9.08779338241067e-185,1.5449248750098137e-183
ACTA2,4,0.04433128045924442,4.4784833660303063e-181,3.636279688585162e-179,1.3090606878906586e-177
ACTA2,5,0.053474129530214985,2.306369483412414e-113,6.1286527272858965e-111,6.741518000014487e-110
ACTN2,1,0.011071237512916955,1.3847245494258288e-17,5.229392581358783e-17,4.0475498579716977e-14
ACTN2,2,0.01301741525411849,7.19493342111638e-20,3.3920629661166416e-19,2.103079038992318e-16
ACTN2,3,0.014435533408340338,1.6930446772200557e-19,9.646724349930259e-19,4.948769591514222e-16
ACTN2,4,0.01200294285052806,1.5872407861499937e-15,4.217731652651301e-15,4.639504817916431e-12
ACTN2,5,0.016664334584972577,1.9917964159126862e-11,1.1905973259126343e-10,5.822020923712782e-08
ACTN4,1,0.007322672177922329,5.206247131327724e-09,1.4090611448954572e-08,1.5217860364870937e-05
ACTN4,2,0.006285910743781619,9.190140432847598e-06,2.4781162809237573e-05,0.02686278048521353
ACTN4,3,0.005834019950214926,0.0002585400553743387,0.0005904004545774939,0.7557125818591921
ACTN4,4,0.008285710528743271,3.0126632659835446e-07,5.677636832024437e-07,0.0008806014726469901
ACTN4,5,0.004450881198795037,0.06825719949166519,0.10986552539324744,1.0
ACVRL1,1,0.023601411811008787,3.7304213414161807e-122,8.137329538029475e-121,1.0904021580959496e-118
ACVRL1,2,0.030432801401370193,2.539074979726281e-148,8.530708236482666e-147,7.421716165739918e-145
ACVRL1,3,0.02264055978671999,8.997072242933151e-59,1.5842435039815422e-57,2.62984421660936e-55
ACVRL1,4,0.024506475012161688,1.0433963083167278e-78,2.0197664961654276e-77,3.0498474092097957e-75
ACVRL1,5,0.040551949716959315,1.3265199322614144e-53,4.406156547727403e-52,3.8774177620001144e-50
ACY1,1,0.010094998062270244,1.2804398030414481e-21,5.447926556463105e-21,3.7427255442901526e-18
ACY1,2,0.004676580496996493,0.0002144511073364554,0.000526314514478975,0.6268405867444591
ACY1,3,0.010521548568941535,8.77353266712886e-12,3.542132042267632e-11,2.5645035986017657e-08
ACY1,4,-0.011442727908326783,3.1476671545511945e-13,7.622726671709314e-13,9.200631092753141e-10
ACY1,5,-0.00836367789899459,0.003235355523198689,0.00806218601390432,1.0
ACY3,1,0.01636116850299194,1.308088974986977e-41,8.689872895197576e-41,3.823544073886934e-38
ACY3,2,0.010635812192405936,1.6695159180228147e-15,6.768370358364338e-15,4.879995028380688e-12
ACY3,3,0.01715282601373111,1.7613843891430927e-26,1.2743877647191239e-25,5.14852656946526e-23
ACY3,4,0.007970836819407811,3.4607884902012084e-07,6.509578350616559e-07,0.0010115884756858131
ACY3,5,0.0034773075443822266,0.19659193369190364,0.26505453052649186,1.0
ACYP1,1,0.0022146162557309668,0.07596781634253473,0.10395783107173644,1.0
ACYP1,2,-0.00043398474538522793,0.7542134713138202,0.8162036196409835,1.0
ACYP1,3,0.002862795360302469,0.0837161421246882,0.12060240681639409,1.0
ACYP1,4,-0.014588748900416096,2.6630109843425625e-20,8.639268709470932e-20,7.78398110723331e-17
ACYP1,5,-0.003999425516855996,0.07833345722816014,0.12288838590364581,1.0
ADA,1,0.008304181159485056,1.7080261418873051e-12,5.379914237862708e-12,4.992560412736593e-09
ADA,2,0.002383843090417341,0.06040607842242219,0.10188515131491059,1.0
ADA,3,0.00684590397344111,2.797774267620215e-05,7.243484662758094e-05,0.08177894184253888
ADA,4,-0.011493802424592548,4.279990602197307e-13,1.0347735757008046e-12,1.2510412530222727e-09
ADA,5,-0.003557353622587074,0.15302418749039035,0.21492802460645358,1.0
ADA2,1,0.01385065521726725,2.2926954274809515e-39,1.4536982070557097e-38,6.701548734526821e-36
ADA2,2,0.017595127216319992,1.040240486533716e-48,9.022620006344366e-48,3.040622942138052e-45
ADA2,3,0.020930016354639036,7.226297733085882e-43,8.517124303955659e-42,2.1122468273810033e-39
ADA2,4,0.03285959851379389,4.846619671002431e-109,1.430976696802031e-107,1.4166669298340106e-105
ADA2,5,0.02725548705655783,1.3426258113675092e-25,1.6083996912406678e-24,3.9244952466272294e-22
ADAM12,1,0.005375246993514939,4.192253838213342e-06,9.641194310855703e-06,0.0122539579690976
ADAM12,2,0.00846071851222063,2.134504040613203e-11,7.590213273372741e-11,6.239155310712393e-08
ADAM12,3,0.006479246136022401,9.605130534887565e-06,2.599610791988551e-05,0.02807579655347635
ADAM12,4,0.009747890641531854,6.4547223926319355e-12,1.4821016145846933e-11,1.8867153553663147e-08
